X,Y,Z
4850,5700,2875
4300,5750,2875
4350,5750,2875
4400,5750,2875
4450,5750,2875
4500,5750,2875
4550,5750,2875
4600,5750,2875
4650,5750,2875
4700,5750,2875
4750,5750,2875
4800,5750,2875
4850,5750,2875
4300,4800,2850
4350,4800,2850
4400,4800,2850
4450,4800,2850
4500,4800,2850
4550,4800,2850
4600,4800,2850
4650,4800,2850
4700,4800,2850
4750,4800,2850
4800,4800,2850
4850,4800,2850
4300,4850,2850
4350,4850,2850
4400,4850,2850
4450,4850,2850
4500,4850,2850
4550,4850,2850
4600,4850,2850
4650,4850,2850
4700,4850,2850
4750,4850,2850
4800,4850,2850
4850,4850,2850
4300,4900,2850
4350,4900,2850
4400,4900,2850
4450,4900,2850
4500,4900,2850
4550,4900,2850
4600,4900,2850
4650,4900,2850
4700,4900,2850
4750,4900,2850
4800,4900,2850
4850,4900,2850
4300,4950,2850
4350,4950,2850
4400,4950,2850
4450,4950,2850
4500,4950,2850
4550,4950,2850
4600,4950,2850
4650,4950,2850
4700,4950,2850
4750,4950,2850
4800,4950,2850
4850,4950,2850
4300,5000,2850
4350,5000,2850
4400,5000,2850
4450,5000,2850
4500,5000,2850
4550,5000,2850
4600,5000,2850
4650,5000,2850
4700,5000,2850
4750,5000,2850
4800,5000,2850
4850,5000,2850
4300,5050,2850
4350,5050,2850
4400,5050,2850
4450,5050,2850
4500,5050,2850
4550,5050,2850
4600,5050,2850
4650,5050,2850
4700,5050,2850
4750,5050,2850
4800,5050,2850
4850,5050,2850
4300,5100,2850
4350,5100,2850
4400,5100,2850
4450,5100,2850
4500,5100,2850
4550,5100,2850
4600,5100,2850
4650,5100,2850
4700,5100,2850
4750,5100,2850
4800,5100,2850
4850,5100,2850
4300,5150,2850
4350,5150,2850
4400,5150,2850
4450,5150,2850
4500,5150,2850
4550,5150,2850
4600,5150,2850
4650,5150,2850
4700,5150,2850
4750,5150,2850
4800,5150,2850
4850,5150,2850
4300,5200,2850
4350,5200,2850
4400,5200,2850
4450,5200,2850
4500,5200,2850
4550,5200,2850
4600,5200,2850
4650,5200,2850
4700,5200,2850
4750,5200,2850
4800,5200,2850
4850,5200,2850
4300,5250,2850
4350,5250,2850
4400,5250,2850
4450,5250,2850
4500,5250,2850
4550,5250,2850
4600,5250,2850
4650,5250,2850
4700,5250,2850
4750,5250,2850
4800,5250,2850
4850,5250,2850
4300,5300,2850
4350,5300,2850
4400,5300,2850
4450,5300,2850
4500,5300,2850
4550,5300,2850
4600,5300,2850
4650,5300,2850
4700,5300,2850
4750,5300,2850
4800,5300,2850
4850,5300,2850
4300,5350,2850
4350,5350,2850
4400,5350,2850
4450,5350,2850
4500,5350,2850
4550,5350,2850
4600,5350,2850
4650,5350,2850
4700,5350,2850
4750,5350,2850
4800,5350,2850
4850,5350,2850
4300,5400,2850
4350,5400,2850
4400,5400,2850
4450,5400,2850
4500,5400,2850
4550,5400,2850
4600,5400,2850
4650,5400,2850
4700,5400,2850
4750,5400,2850
4800,5400,2850
4850,5400,2850
4300,5450,2850
4350,5450,2850
4400,5450,2850
4450,5450,2850
4500,5450,2850
4550,5450,2850
4600,5450,2850
4650,5450,2850
4700,5450,2850
4750,5450,2850
4800,5450,2850
4850,5450,2850
4300,5500,2850
4350,5500,2850
4400,5500,2850
4450,5500,2850
4500,5500,2850
4550,5500,2850
4600,5500,2850
4650,5500,2850
4700,5500,2850
4750,5500,2850
4800,5500,2850
4850,5500,2850
4300,5550,2850
4350,5550,2850
4400,5550,2850
4450,5550,2850
4500,5550,2850
4550,5550,2850
4600,5550,2850
4650,5550,2850
4700,5550,2850
4750,5550,2850
4800,5550,2850
4850,5550,2850
4300,5600,2850
4350,5600,2850
4400,5600,2850
4450,5600,2850
4500,5600,2850
4550,5600,2850
4600,5600,2850
4650,5600,2850
4700,5600,2850
4750,5600,2850
4800,5600,2850
4850,5600,2850
4300,5650,2850
4350,5650,2850
4400,5650,2850
4450,5650,2850
4500,5650,2850
4550,5650,2850
4600,5650,2850
4650,5650,2850
4700,5650,2850
4750,5650,2850
4800,5650,2850
4850,5650,2850
4300,5700,2850
4350,5700,2850
4400,5700,2850
4450,5700,2850
4500,5700,2850
4550,5700,2850
4600,5700,2850
4650,5700,2850
4700,5700,2850
4750,5700,2850
4800,5700,2850
4850,5700,2850
4300,5750,2850
4350,5750,2850
4400,5750,2850
4450,5750,2850
4500,5750,2850
4550,5750,2850
4600,5750,2850
4650,5750,2850
4700,5750,2850
4750,5750,2850
4800,5750,2850
4850,5750,2850
4300,4800,2825
4350,4800,2825
4400,4800,2825
4450,4800,2825
4500,4800,2825
4550,4800,2825
4600,4800,2825
4650,4800,2825
4700,4800,2825
4750,4800,2825
4800,4800,2825
4850,4800,2825
4300,4850,2825
4350,4850,2825
4400,4850,2825
4450,4850,2825
4500,4850,2825
4550,4850,2825
4600,4850,2825
4650,4850,2825
4700,4850,2825
4750,4850,2825
4800,4850,2825
4850,4850,2825
4300,4900,2825
4350,4900,2825
4400,4900,2825
4450,4900,2825
4500,4900,2825
4550,4900,2825
4600,4900,2825
4650,4900,2825
4700,4900,2825
4750,4900,2825
4800,4900,2825
4850,4900,2825
4300,4950,2825
4350,4950,2825
4400,4950,2825
4450,4950,2825
4500,4950,2825
4550,4950,2825
4600,4950,2825
4650,4950,2825
4700,4950,2825
4750,4950,2825
4800,4950,2825
4850,4950,2825
4300,5000,2825
4350,5000,2825
4400,5000,2825
4450,5000,2825
4500,5000,2825
4550,5000,2825
4600,5000,2825
4650,5000,2825
4700,5000,2825
4750,5000,2825
4800,5000,2825
4850,5000,2825
4300,5050,2825
4350,5050,2825
4400,5050,2825
4450,5050,2825
4500,5050,2825
4550,5050,2825
4600,5050,2825
4650,5050,2825
4700,5050,2825
4750,5050,2825
4800,5050,2825
4850,5050,2825
4300,5100,2825
4350,5100,2825
4400,5100,2825
4450,5100,2825
4500,5100,2825
4550,5100,2825
4600,5100,2825
4650,5100,2825
4700,5100,2825
4750,5100,2825
4800,5100,2825
4850,5100,2825
4300,5150,2825
4350,5150,2825
4400,5150,2825
4450,5150,2825
4500,5150,2825
4550,5150,2825
4600,5150,2825
4650,5150,2825
4700,5150,2825
4750,5150,2825
4800,5150,2825
4850,5150,2825
4300,5200,2825
4350,5200,2825
4400,5200,2825
4450,5200,2825
4500,5200,2825
4550,5200,2825
4600,5200,2825
4650,5200,2825
4700,5200,2825
4750,5200,2825
4800,5200,2825
4850,5200,2825
4300,5250,2825
4350,5250,2825
4400,5250,2825
4450,5250,2825
4500,5250,2825
4550,5250,2825
4600,5250,2825
4650,5250,2825
4700,5250,2825
4750,5250,2825
4800,5250,2825
4850,5250,2825
4300,5300,2825
4350,5300,2825
4400,5300,2825
4450,5300,2825
4500,5300,2825
4550,5300,2825
4600,5300,2825
4650,5300,2825
4700,5300,2825
4750,5300,2825
4800,5300,2825
4850,5300,2825
4300,5350,2825
4350,5350,2825
4400,5350,2825
4450,5350,2825
4500,5350,2825
4550,5350,2825
4600,5350,2825
4650,5350,2825
4700,5350,2825
4750,5350,2825
4800,5350,2825
4850,5350,2825
4300,5400,2825
4350,5400,2825
4400,5400,2825
4450,5400,2825
4500,5400,2825
4550,5400,2825
4600,5400,2825
4650,5400,2825
4700,5400,2825
4750,5400,2825
4800,5400,2825
4850,5400,2825
4300,5450,2825
4350,5450,2825
4400,5450,2825
4450,5450,2825
4500,5450,2825
4550,5450,2825
4600,5450,2825
4650,5450,2825
4700,5450,2825
4750,5450,2825
4800,5450,2825
4850,5450,2825
4300,5500,2825
4350,5500,2825
4400,5500,2825
4450,5500,2825
4500,5500,2825
4550,5500,2825
4600,5500,2825
4650,5500,2825
4700,5500,2825
4750,5500,2825
4800,5500,2825
4850,5500,2825
4300,5550,2825
4350,5550,2825
4400,5550,2825
4450,5550,2825
4500,5550,2825
4550,5550,2825
4600,5550,2825
4650,5550,2825
4700,5550,2825
4750,5550,2825
4800,5550,2825
4850,5550,2825
4300,5600,2825
4350,5600,2825
4400,5600,2825
4450,5600,2825
4500,5600,2825
4550,5600,2825
4600,5600,2825
4650,5600,2825
4700,5600,2825
4750,5600,2825
4800,5600,2825
4850,5600,2825
4300,5650,2825
4350,5650,2825
4400,5650,2825
4450,5650,2825
4500,5650,2825
4550,5650,2825
4600,5650,2825
4650,5650,2825
4700,5650,2825
4750,5650,2825
4800,5650,2825
4850,5650,2825
4300,5700,2825
4350,5700,2825
4400,5700,2825
4450,5700,2825
4500,5700,2825
4550,5700,2825
4600,5700,2825
4650,5700,2825
4700,5700,2825
4750,5700,2825
4800,5700,2825
4850,5700,2825
4300,5750,2825
4350,5750,2825
4400,5750,2825
4450,5750,2825
4500,5750,2825
4550,5750,2825
4600,5750,2825
4650,5750,2825
4700,5750,2825
4750,5750,2825
4800,5750,2825
4850,5750,2825
4300,4800,2800
4350,4800,2800
4400,4800,2800
4450,4800,2800
4500,4800,2800
4550,4800,2800
4600,4800,2800
4650,4800,2800
4700,4800,2800
4750,4800,2800
4800,4800,2800
4850,4800,2800
4300,4850,2800
4350,4850,2800
4400,4850,2800
4450,4850,2800
4500,4850,2800
4550,4850,2800
4600,4850,2800
4650,4850,2800
4700,4850,2800
4750,4850,2800
4800,4850,2800
4850,4850,2800
4300,4900,2800
4350,4900,2800
4400,4900,2800
4450,4900,2800
4500,4900,2800
4550,4900,2800
4600,4900,2800
4650,4900,2800
4700,4900,2800
4750,4900,2800
4800,4900,2800
4850,4900,2800
4300,4950,2800
4350,4950,2800
4400,4950,2800
4450,4950,2800
4500,4950,2800
4550,4950,2800
4600,4950,2800
4650,4950,2800
4700,4950,2800
4750,4950,2800
4800,4950,2800
4850,4950,2800
4300,5000,2800
4350,5000,2800
4400,5000,2800
4450,5000,2800
4500,5000,2800
4550,5000,2800
4600,5000,2800
4650,5000,2800
4700,5000,2800
4750,5000,2800
4800,5000,2800
4850,5000,2800
4300,5050,2800
4350,5050,2800
4400,5050,2800
4450,5050,2800
4500,5050,2800
4550,5050,2800
4600,5050,2800
4650,5050,2800
4700,5050,2800
4750,5050,2800
4800,5050,2800
4850,5050,2800
4300,5100,2800
4350,5100,2800
4400,5100,2800
4450,5100,2800
4500,5100,2800
4550,5100,2800
4600,5100,2800
4650,5100,2800
4700,5100,2800
4750,5100,2800
4800,5100,2800
4850,5100,2800
4300,5150,2800
4350,5150,2800
4400,5150,2800
4450,5150,2800
4500,5150,2800
4550,5150,2800
4600,5150,2800
4650,5150,2800
4700,5150,2800
4750,5150,2800
4800,5150,2800
4850,5150,2800
4300,5200,2800
4350,5200,2800
4400,5200,2800
4450,5200,2800
4500,5200,2800
4550,5200,2800
4600,5200,2800
4650,5200,2800
4700,5200,2800
4750,5200,2800
4800,5200,2800
4850,5200,2800
4300,5250,2800
4350,5250,2800
4400,5250,2800
4450,5250,2800
4500,5250,2800
4550,5250,2800
4600,5250,2800
4650,5250,2800
4700,5250,2800
4750,5250,2800
4800,5250,2800
4850,5250,2800
4300,5300,2800
4350,5300,2800
4400,5300,2800
4450,5300,2800
4500,5300,2800
4550,5300,2800
4600,5300,2800
4650,5300,2800
4700,5300,2800
4750,5300,2800
4800,5300,2800
4850,5300,2800
4300,5350,2800
4350,5350,2800
4400,5350,2800
4450,5350,2800
4500,5350,2800
4550,5350,2800
4600,5350,2800
4650,5350,2800
4700,5350,2800
4750,5350,2800
4800,5350,2800
4850,5350,2800
4300,5400,2800
4350,5400,2800
4400,5400,2800
4450,5400,2800
4500,5400,2800
4550,5400,2800
4600,5400,2800
4650,5400,2800
4700,5400,2800
4750,5400,2800
4800,5400,2800
4850,5400,2800
4300,5450,2800
4350,5450,2800
4400,5450,2800
4450,5450,2800
4500,5450,2800
4550,5450,2800
4600,5450,2800
4650,5450,2800
4700,5450,2800
4750,5450,2800
4800,5450,2800
4850,5450,2800
4300,5500,2800
4350,5500,2800
4400,5500,2800
4450,5500,2800
4500,5500,2800
4550,5500,2800
4600,5500,2800
4650,5500,2800
4700,5500,2800
4750,5500,2800
4800,5500,2800
4850,5500,2800
4300,5550,2800
4350,5550,2800
4400,5550,2800
4450,5550,2800
4500,5550,2800
4550,5550,2800
4600,5550,2800
4650,5550,2800
4700,5550,2800
4750,5550,2800
4800,5550,2800
4850,5550,2800
4300,5600,2800
4350,5600,2800
4400,5600,2800
4450,5600,2800
4500,5600,2800
4550,5600,2800
4600,5600,2800
4650,5600,2800
4700,5600,2800
4750,5600,2800
4800,5600,2800
4850,5600,2800
4300,5650,2800
4350,5650,2800
4400,5650,2800
4450,5650,2800
4500,5650,2800
4550,5650,2800
4600,5650,2800
4650,5650,2800
4700,5650,2800
4750,5650,2800
4800,5650,2800
4850,5650,2800
4300,5700,2800
4350,5700,2800
4400,5700,2800
4450,5700,2800
4500,5700,2800
4550,5700,2800
4600,5700,2800
4650,5700,2800
4700,5700,2800
4750,5700,2800
4800,5700,2800
4850,5700,2800
4300,5750,2800
4350,5750,2800
4400,5750,2800
4450,5750,2800
4500,5750,2800
4550,5750,2800
4600,5750,2800
4650,5750,2800
4700,5750,2800
4750,5750,2800
4800,5750,2800
4850,5750,2800
4300,4800,2775
4350,4800,2775
4400,4800,2775
4450,4800,2775
4500,4800,2775
4550,4800,2775
4600,4800,2775
4650,4800,2775
4700,4800,2775
4750,4800,2775
4800,4800,2775
4850,4800,2775
4300,4850,2775
4350,4850,2775
4400,4850,2775
4450,4850,2775
4500,4850,2775
4550,4850,2775
4600,4850,2775
4650,4850,2775
4700,4850,2775
4750,4850,2775
4800,4850,2775
4850,4850,2775
4300,4900,2775
4350,4900,2775
4400,4900,2775
4450,4900,2775
4500,4900,2775
4550,4900,2775
4600,4900,2775
4650,4900,2775
4700,4900,2775
4750,4900,2775
4800,4900,2775
4850,4900,2775
4300,4950,2775
4350,4950,2775
4400,4950,2775
4450,4950,2775
4500,4950,2775
4550,4950,2775
4600,4950,2775
4650,4950,2775
4700,4950,2775
4750,4950,2775
4800,4950,2775
4850,4950,2775
4300,5000,2775
4350,5000,2775
4400,5000,2775
4450,5000,2775
4500,5000,2775
4550,5000,2775
4600,5000,2775
4650,5000,2775
4700,5000,2775
4750,5000,2775
4800,5000,2775
4850,5000,2775
4300,5050,2775
4350,5050,2775
4400,5050,2775
4450,5050,2775
4500,5050,2775
4550,5050,2775
4600,5050,2775
4650,5050,2775
4700,5050,2775
4750,5050,2775
4800,5050,2775
4850,5050,2775
4300,5100,2775
4350,5100,2775
4400,5100,2775
4450,5100,2775
4500,5100,2775
4550,5100,2775
4600,5100,2775
4650,5100,2775
4700,5100,2775
4750,5100,2775
4800,5100,2775
4850,5100,2775
4300,5150,2775
4350,5150,2775
4400,5150,2775
4450,5150,2775
4500,5150,2775
4550,5150,2775
4600,5150,2775
4650,5150,2775
4700,5150,2775
4750,5150,2775
4800,5150,2775
4850,5150,2775
4300,5200,2775
4350,5200,2775
4400,5200,2775
4450,5200,2775
4500,5200,2775
4550,5200,2775
4600,5200,2775
4650,5200,2775
4700,5200,2775
4750,5200,2775
4800,5200,2775
4850,5200,2775
4300,5250,2775
4350,5250,2775
4400,5250,2775
4450,5250,2775
4500,5250,2775
4550,5250,2775
4600,5250,2775
4650,5250,2775
4700,5250,2775
4750,5250,2775
4800,5250,2775
4850,5250,2775
4300,5300,2775
4350,5300,2775
4400,5300,2775
4450,5300,2775
4500,5300,2775
4550,5300,2775
4600,5300,2775
4650,5300,2775
4700,5300,2775
4750,5300,2775
4800,5300,2775
4850,5300,2775
4300,5350,2775
4350,5350,2775
4400,5350,2775
4450,5350,2775
4500,5350,2775
4550,5350,2775
4600,5350,2775
4650,5350,2775
4700,5350,2775
4750,5350,2775
4800,5350,2775
4850,5350,2775
4300,5400,2775
4350,5400,2775
4400,5400,2775
4450,5400,2775
4500,5400,2775
4550,5400,2775
4600,5400,2775
4650,5400,2775
4700,5400,2775
4750,5400,2775
4800,5400,2775
4850,5400,2775
4300,5450,2775
4350,5450,2775
4400,5450,2775
4450,5450,2775
4500,5450,2775
4550,5450,2775
4600,5450,2775
4650,5450,2775
4700,5450,2775
4750,5450,2775
4800,5450,2775
4850,5450,2775
4300,5500,2775
4350,5500,2775
4400,5500,2775
4450,5500,2775
4500,5500,2775
4550,5500,2775
4600,5500,2775
4650,5500,2775
4700,5500,2775
4750,5500,2775
4800,5500,2775
4850,5500,2775
4300,5550,2775
4350,5550,2775
4400,5550,2775
4450,5550,2775
4500,5550,2775
4550,5550,2775
4600,5550,2775
4650,5550,2775
4700,5550,2775
4750,5550,2775
4800,5550,2775
4850,5550,2775
4300,5600,2775
4350,5600,2775
4400,5600,2775
4450,5600,2775
4500,5600,2775
4550,5600,2775
4600,5600,2775
4650,5600,2775
4700,5600,2775
4750,5600,2775
4800,5600,2775
4850,5600,2775
4300,5650,2775
4350,5650,2775
4400,5650,2775
4450,5650,2775
4500,5650,2775
4550,5650,2775
4600,5650,2775
4650,5650,2775
4700,5650,2775
4750,5650,2775
4800,5650,2775
4850,5650,2775
4300,5700,2775
4350,5700,2775
4400,5700,2775
4450,5700,2775
4500,5700,2775
4550,5700,2775
4600,5700,2775
4650,5700,2775
4700,5700,2775
4750,5700,2775
4800,5700,2775
4850,5700,2775
4300,5750,2775
4350,5750,2775
4400,5750,2775
4450,5750,2775
4500,5750,2775
4550,5750,2775
4600,5750,2775
4650,5750,2775
4700,5750,2775
4750,5750,2775
4800,5750,2775
4850,5750,2775
4300,4800,2750
4350,4800,2750
4400,4800,2750
4450,4800,2750
4500,4800,2750
4550,4800,2750
4600,4800,2750
4650,4800,2750
4700,4800,2750
4750,4800,2750
4800,4800,2750
4850,4800,2750
4300,4850,2750
4350,4850,2750
4400,4850,2750
4450,4850,2750
4500,4850,2750
4550,4850,2750
4600,4850,2750
4650,4850,2750
4700,4850,2750
4750,4850,2750
4800,4850,2750
4850,4850,2750
4300,4900,2750
4350,4900,2750
4400,4900,2750
4450,4900,2750
4500,4900,2750
4550,4900,2750
4600,4900,2750
4650,4900,2750
4700,4900,2750
4750,4900,2750
4800,4900,2750
4850,4900,2750
4300,4950,2750
4350,4950,2750
4400,4950,2750
4450,4950,2750
4500,4950,2750
4550,4950,2750
4600,4950,2750
4650,4950,2750
4700,4950,2750
4750,4950,2750
4800,4950,2750
4850,4950,2750
4300,5000,2750
4350,5000,2750
4400,5000,2750
4450,5000,2750
4500,5000,2750
4550,5000,2750
4600,5000,2750
4650,5000,2750
4700,5000,2750
4750,5000,2750
4800,5000,2750
4850,5000,2750
4300,5050,2750
4350,5050,2750
4400,5050,2750
4450,5050,2750
4500,5050,2750
4550,5050,2750
4600,5050,2750
4650,5050,2750
4700,5050,2750
4750,5050,2750
4800,5050,2750
4850,5050,2750
4300,5100,2750
4350,5100,2750
4400,5100,2750
4450,5100,2750
4500,5100,2750
4550,5100,2750
4600,5100,2750
4650,5100,2750
4700,5100,2750
4750,5100,2750
4800,5100,2750
4850,5100,2750
4300,5150,2750
4350,5150,2750
4400,5150,2750
4450,5150,2750
4500,5150,2750
4550,5150,2750
4600,5150,2750
4650,5150,2750
4700,5150,2750
4750,5150,2750
4800,5150,2750
4850,5150,2750
4300,5200,2750
4350,5200,2750
4400,5200,2750
4450,5200,2750
4500,5200,2750
4550,5200,2750
4600,5200,2750
4650,5200,2750
4700,5200,2750
4750,5200,2750
4800,5200,2750
4850,5200,2750
4300,5250,2750
4350,5250,2750
4400,5250,2750
4450,5250,2750
4500,5250,2750
4550,5250,2750
4600,5250,2750
4650,5250,2750
4700,5250,2750
4750,5250,2750
4800,5250,2750
4850,5250,2750
4300,5300,2750
4350,5300,2750
4400,5300,2750
4450,5300,2750
4500,5300,2750
4550,5300,2750
4600,5300,2750
4650,5300,2750
4700,5300,2750
4750,5300,2750
4800,5300,2750
4850,5300,2750
4300,5350,2750
4350,5350,2750
4400,5350,2750
4450,5350,2750
4500,5350,2750
4550,5350,2750
4600,5350,2750
4650,5350,2750
4700,5350,2750
4750,5350,2750
4800,5350,2750
4850,5350,2750
4300,5400,2750
4350,5400,2750
4400,5400,2750
4450,5400,2750
4500,5400,2750
4550,5400,2750
4600,5400,2750
4650,5400,2750
4700,5400,2750
4750,5400,2750
4800,5400,2750
4850,5400,2750
4300,5450,2750
4350,5450,2750
4400,5450,2750
4450,5450,2750
4500,5450,2750
4550,5450,2750
4600,5450,2750
4650,5450,2750
4700,5450,2750
4750,5450,2750
4800,5450,2750
4850,5450,2750
4300,5500,2750
4350,5500,2750
4400,5500,2750
4450,5500,2750
4500,5500,2750
4550,5500,2750
4600,5500,2750
4650,5500,2750
4700,5500,2750
4750,5500,2750
4800,5500,2750
4850,5500,2750
4300,5550,2750
4350,5550,2750
4400,5550,2750
4450,5550,2750
4500,5550,2750
4550,5550,2750
4600,5550,2750
4650,5550,2750
4700,5550,2750
4750,5550,2750
4800,5550,2750
4850,5550,2750
4300,5600,2750
4350,5600,2750
4400,5600,2750
4450,5600,2750
4500,5600,2750
4550,5600,2750
4600,5600,2750
4650,5600,2750
4700,5600,2750
4750,5600,2750
4800,5600,2750
4850,5600,2750
4300,5650,2750
4350,5650,2750
4400,5650,2750
4450,5650,2750
4500,5650,2750
4550,5650,2750
4600,5650,2750
4650,5650,2750
4700,5650,2750
4750,5650,2750
4800,5650,2750
4850,5650,2750
4300,5700,2750
4350,5700,2750
4400,5700,2750
4450,5700,2750
4500,5700,2750
4550,5700,2750
4600,5700,2750
4650,5700,2750
4700,5700,2750
4750,5700,2750
4800,5700,2750
4850,5700,2750
4300,5750,2750
4350,5750,2750
4400,5750,2750
4450,5750,2750
4500,5750,2750
4550,5750,2750
4600,5750,2750
4650,5750,2750
4700,5750,2750
4750,5750,2750
4800,5750,2750
4850,5750,2750
4300,4800,2725
4350,4800,2725
4400,4800,2725
4450,4800,2725
4500,4800,2725
4550,4800,2725
4600,4800,2725
4650,4800,2725
4700,4800,2725
4750,4800,2725
4800,4800,2725
4850,4800,2725
4300,4850,2725
4350,4850,2725
4400,4850,2725
4450,4850,2725
4500,4850,2725
4550,4850,2725
4600,4850,2725
4650,4850,2725
4700,4850,2725
4750,4850,2725
4800,4850,2725
4850,4850,2725
4300,4900,2725
4350,4900,2725
4400,4900,2725
4450,4900,2725
4500,4900,2725
4550,4900,2725
4600,4900,2725
4650,4900,2725
4700,4900,2725
4750,4900,2725
4800,4900,2725
4850,4900,2725
4300,4950,2725
4350,4950,2725
4400,4950,2725
4450,4950,2725
4500,4950,2725
4550,4950,2725
4600,4950,2725
4650,4950,2725
4700,4950,2725
4750,4950,2725
4800,4950,2725
4850,4950,2725
4300,5000,2725
4350,5000,2725
4400,5000,2725
4450,5000,2725
4500,5000,2725
4550,5000,2725
4600,5000,2725
4650,5000,2725
4700,5000,2725
4750,5000,2725
4800,5000,2725
4850,5000,2725
4300,5050,2725
4350,5050,2725
4400,5050,2725
4450,5050,2725
4500,5050,2725
4550,5050,2725
4600,5050,2725
4650,5050,2725
4700,5050,2725
4750,5050,2725
4800,5050,2725
4850,5050,2725
4300,5100,2725
4350,5100,2725
4400,5100,2725
4450,5100,2725
4500,5100,2725
4550,5100,2725
4600,5100,2725
4650,5100,2725
4700,5100,2725
4750,5100,2725
4800,5100,2725
4850,5100,2725
4300,5150,2725
4350,5150,2725
4400,5150,2725
4450,5150,2725
4500,5150,2725
4550,5150,2725
4600,5150,2725
4650,5150,2725
4700,5150,2725
4750,5150,2725
4800,5150,2725
4850,5150,2725
4300,5200,2725
4350,5200,2725
4400,5200,2725
4450,5200,2725
4500,5200,2725
4550,5200,2725
4600,5200,2725
4650,5200,2725
4700,5200,2725
4750,5200,2725
4800,5200,2725
4850,5200,2725
4300,5250,2725
4350,5250,2725
4400,5250,2725
4450,5250,2725
4500,5250,2725
4550,5250,2725
4600,5250,2725
4650,5250,2725
4700,5250,2725
4750,5250,2725
4800,5250,2725
4850,5250,2725
4300,5300,2725
4350,5300,2725
4400,5300,2725
4450,5300,2725
4500,5300,2725
4550,5300,2725
4600,5300,2725
4650,5300,2725
4700,5300,2725
4750,5300,2725
4800,5300,2725
4850,5300,2725
4300,5350,2725
4350,5350,2725
4400,5350,2725
4450,5350,2725
4500,5350,2725
4550,5350,2725
4600,5350,2725
4650,5350,2725
4700,5350,2725
4750,5350,2725
4800,5350,2725
4850,5350,2725
4300,5400,2725
4350,5400,2725
4400,5400,2725
4450,5400,2725
4500,5400,2725
4550,5400,2725
4600,5400,2725
4650,5400,2725
4700,5400,2725
4750,5400,2725
4800,5400,2725
4850,5400,2725
4300,5450,2725
4350,5450,2725
4400,5450,2725
4450,5450,2725
4500,5450,2725
4550,5450,2725
4600,5450,2725
4650,5450,2725
4700,5450,2725
4750,5450,2725
4800,5450,2725
4850,5450,2725
4300,5500,2725
4350,5500,2725
4400,5500,2725
4450,5500,2725
4500,5500,2725
4550,5500,2725
4600,5500,2725
4650,5500,2725
4700,5500,2725
4750,5500,2725
4800,5500,2725
4850,5500,2725
4300,5550,2725
4350,5550,2725
4400,5550,2725
4450,5550,2725
4500,5550,2725
4550,5550,2725
4600,5550,2725
4650,5550,2725
4700,5550,2725
4750,5550,2725
4800,5550,2725
4850,5550,2725
4300,5600,2725
4350,5600,2725
4400,5600,2725
4450,5600,2725
4500,5600,2725
4550,5600,2725
4600,5600,2725
4650,5600,2725
4700,5600,2725
4750,5600,2725
4800,5600,2725
4850,5600,2725
4300,5650,2725
4350,5650,2725
4400,5650,2725
4450,5650,2725
4500,5650,2725
4550,5650,2725
4600,5650,2725
4650,5650,2725
4700,5650,2725
4750,5650,2725
4800,5650,2725
4850,5650,2725
4300,5700,2725
4350,5700,2725
4400,5700,2725
4450,5700,2725
4500,5700,2725
4550,5700,2725
4600,5700,2725
4650,5700,2725
4700,5700,2725
4750,5700,2725
4800,5700,2725
4850,5700,2725
4300,5750,2725
4350,5750,2725
4400,5750,2725
4450,5750,2725
4500,5750,2725
4550,5750,2725
4600,5750,2725
4650,5750,2725
4700,5750,2725
4750,5750,2725
4800,5750,2725
4850,5750,2725
4300,4800,2700
4350,4800,2700
4400,4800,2700
4450,4800,2700
4500,4800,2700
4550,4800,2700
4600,4800,2700
4650,4800,2700
4700,4800,2700
4750,4800,2700
4800,4800,2700
4850,4800,2700
4300,4850,2700
4350,4850,2700
4400,4850,2700
4450,4850,2700
4500,4850,2700
4550,4850,2700
4600,4850,2700
4650,4850,2700
4700,4850,2700
4750,4850,2700
4800,4850,2700
4850,4850,2700
4300,4900,2700
4350,4900,2700
4400,4900,2700
4450,4900,2700
4500,4900,2700
4550,4900,2700
4600,4900,2700
4650,4900,2700
4700,4900,2700
4750,4900,2700
4800,4900,2700
4850,4900,2700
4300,4950,2700
4350,4950,2700
4400,4950,2700
4450,4950,2700
4500,4950,2700
4550,4950,2700
4600,4950,2700
4650,4950,2700
4700,4950,2700
4750,4950,2700
4800,4950,2700
4850,4950,2700
4300,5000,2700
4350,5000,2700
4400,5000,2700
4450,5000,2700
4500,5000,2700
4550,5000,2700
4600,5000,2700
4650,5000,2700
4700,5000,2700
4750,5000,2700
4800,5000,2700
4850,5000,2700
4300,5050,2700
4350,5050,2700
4400,5050,2700
4450,5050,2700
4500,5050,2700
4550,5050,2700
4600,5050,2700
4650,5050,2700
4700,5050,2700
4750,5050,2700
4800,5050,2700
4850,5050,2700
4300,5100,2700
4350,5100,2700
4400,5100,2700
4450,5100,2700
4500,5100,2700
4550,5100,2700
4600,5100,2700
4650,5100,2700
4700,5100,2700
4750,5100,2700
4800,5100,2700
4850,5100,2700
4300,5150,2700
4350,5150,2700
4400,5150,2700
4450,5150,2700
4500,5150,2700
4550,5150,2700
4600,5150,2700
4650,5150,2700
4700,5150,2700
4750,5150,2700
4800,5150,2700
4850,5150,2700
4300,5200,2700
4350,5200,2700
4400,5200,2700
4450,5200,2700
4500,5200,2700
