X,Y,Z,Cu,Dens
1387,1539,899,1.44,2.645544
1402,1539,899,1.26,2.645544
1417,1539,899,1.03,2.645544
1433,1539,899,0.83,2.645544
1448,1539,899,0.68,2.645544
1463,1539,899,0.56,2.645544
1478,1539,899,0.56,2.645544
1311,1554,899,0.6,2.645544
1326,1554,899,0.61,2.645544
1341,1554,899,0.67,2.645544
1356,1554,899,0.88,2.645544
1372,1554,899,1.36,2.645544
1387,1554,899,1.53,2.645544
1402,1554,899,1.33,2.645544
1417,1554,899,1.09,2.645544
1433,1554,899,0.89,2.645544
1448,1554,899,0.74,2.645544
1463,1554,899,0.69,2.645544
1478,1554,899,0.69,2.645544
1311,1570,899,0.57,2.645544
1326,1570,899,0.62,2.645544
1341,1570,899,0.67,2.645544
1356,1570,899,0.86,2.645544
1372,1570,899,1.33,2.645544
1387,1570,899,1.58,2.645544
1402,1570,899,1.4,2.645544
1417,1570,899,1.16,2.645544
1433,1570,899,0.97,2.645544
1448,1570,899,0.86,2.645544
1463,1570,899,0.83,2.645544
1478,1570,899,0.83,2.645544
1311,1585,899,0.54,2.645544
1326,1585,899,0.6,2.645544
1341,1585,899,0.67,2.645544
1356,1585,899,0.84,2.645544
1372,1585,899,1.29,2.645544
1387,1585,899,1.58,2.645544
1402,1585,899,1.41,2.645544
1417,1585,899,1.24,2.645544
1433,1585,899,1.07,2.645544
1448,1585,899,1.02,2.645544
1463,1585,899,0.96,2.645544
1478,1585,899,0.96,2.645544
1311,1600,899,0.51,2.645544
1326,1600,899,0.57,2.645544
1341,1600,899,0.64,2.645544
1356,1600,899,0.82,2.645544
1372,1600,899,1.24,2.645544
1387,1600,899,1.57,2.645544
1402,1600,899,1.45,2.645544
1417,1600,899,1.27,2.645544
1433,1600,899,1.22,2.645544
1448,1600,899,1.19,2.645544
1463,1600,899,1.02,2.645544
1478,1600,899,1.02,2.645544
1311,1615,899,0.48,2.645544
1326,1615,899,0.54,2.645544
1341,1615,899,0.61,2.645544
1356,1615,899,0.77,2.645544
1372,1615,899,1.2,2.645544
1387,1615,899,1.63,2.645544
1402,1615,899,1.45,2.645544
1417,1615,899,1.42,2.645544
1433,1615,899,1.37,2.645544
1448,1615,899,1.22,2.645544
1463,1615,899,0.99,2.645544
1478,1615,899,0.99,2.645544
1311,1631,899,0.44,2.645544
1326,1631,899,0.5,2.645544
1341,1631,899,0.56,2.645544
1356,1631,899,0.7,2.645544
1372,1631,899,1.17,2.645544
1387,1631,899,1.64,2.645544
1402,1631,899,1.55,2.645544
1417,1631,899,1.55,2.645544
1433,1631,899,1.41,2.645544
1448,1631,899,1.16,2.645544
1463,1631,899,0.89,2.645544
1478,1631,899,0.89,2.645544
1311,1646,899,0.4,2.645544
1326,1646,899,0.46,2.645544
1341,1646,899,0.54,2.645544
1356,1646,899,0.68,2.645544
1372,1646,899,1.07,2.645544
1387,1646,899,1.68,2.645544
1402,1646,899,1.68,2.645544
1417,1646,899,1.58,2.645544
1433,1646,899,1.35,2.645544
1448,1646,899,1.04,2.645544
1463,1646,899,0.77,2.645544
1478,1646,899,0.77,2.645544
1311,1661,899,0.35,2.645544
1326,1661,899,0.43,2.645544
1341,1661,899,0.54,2.645544
1356,1661,899,0.69,2.645544
1372,1661,899,0.99,2.645544
1387,1661,899,1.71,2.645544
1402,1661,899,1.74,2.645544
1417,1661,899,1.51,2.645544
1433,1661,899,1.22,2.645544
1448,1661,899,0.91,2.645544
1463,1661,899,0.66,2.645544
1478,1661,899,0.66,2.645544
1311,1676,899,0.32,2.645544
1326,1676,899,0.41,2.645544
1341,1676,899,0.53,2.645544
1356,1676,899,0.66,2.645544
1372,1676,899,0.93,2.645544
1387,1676,899,1.59,2.645544
1402,1676,899,1.65,2.645544
1417,1676,899,1.37,2.645544
1433,1676,899,1.06,2.645544
1448,1676,899,0.78,2.645544
1463,1676,899,0.56,2.645544
1478,1676,899,0.56,2.645544
1311,1692,899,0.3,2.645544
1326,1692,899,0.4,2.645544
1341,1692,899,0.51,2.645544
1356,1692,899,0.63,2.645544
1372,1692,899,0.85,2.645544
1387,1692,899,1.3,2.645544
1402,1692,899,1.43,2.645544
1417,1692,899,1.18,2.645544
1433,1692,899,0.9,2.645544
1448,1692,899,0.67,2.645544
1463,1692,899,0.48,2.645544
1478,1692,899,0.48,2.645544
1311,1707,899,0.29,2.645544
1326,1707,899,0.38,2.645544
1341,1707,899,0.49,2.645544
1356,1707,899,0.62,2.645544
1372,1707,899,0.78,2.645544
1387,1707,899,1.01,2.645544
1402,1707,899,1.06,2.645544
1417,1707,899,0.91,2.645544
1433,1707,899,0.71,2.645544
1448,1707,899,0.56,2.645544
1463,1707,899,0.42,2.645544
1478,1707,899,0.42,2.645544
1311,1722,899,0.28,2.645544
1326,1722,899,0.37,2.645544
1341,1722,899,0.47,2.645544
1356,1722,899,0.61,2.645544
1372,1722,899,0.69,2.645544
1387,1722,899,0.79,2.645544
1402,1722,899,0.79,2.645544
1417,1722,899,0.69,2.645544
1433,1722,899,0.55,2.645544
1448,1722,899,0.44,2.645544
1463,1722,899,0.35,2.645544
1478,1722,899,0.35,2.645544
1311,1737,899,0.27,2.645544
1326,1737,899,0.34,2.645544
1341,1737,899,0.46,2.645544
1356,1737,899,0.55,2.645544
1372,1737,899,0.59,2.645544
1387,1737,899,0.62,2.645544
1402,1737,899,0.6,2.645544
1417,1737,899,0.51,2.645544
1433,1737,899,0.43,2.645544
1448,1737,899,0.35,2.645544
1463,1737,899,0.29,2.645544
1478,1737,899,0.29,2.645544
1311,1753,899,0.27,2.645544
1326,1753,899,0.34,2.645544
1341,1753,899,0.46,2.645544
1356,1753,899,0.55,2.645544
1372,1753,899,0.59,2.645544
1387,1753,899,0.62,2.645544
1402,1753,899,0.6,2.645544
1417,1753,899,0.51,2.645544
1433,1753,899,0.43,2.645544
1448,1753,899,0.35,2.645544
1463,1753,899,0.29,2.645544
1478,1753,899,0.29,2.645544
1311,1463,907,-2,2.645544
1326,1463,907,0.52,2.645544
1341,1463,907,0.61,2.645544
1356,1463,907,0.85,2.645544
1372,1463,907,1,2.645544
1387,1463,907,0.91,2.645544
1402,1463,907,0.76,2.645544
1417,1463,907,0.63,2.645544
1433,1463,907,0.51,2.645544
1448,1463,907,0.37,2.645544
1463,1463,907,0.26,2.645544
1478,1463,907,0.26,2.645544
1311,1478,907,0.5,2.645544
1326,1478,907,0.53,2.645544
1341,1478,907,0.62,2.645544
1356,1478,907,0.87,2.645544
1372,1478,907,1.09,2.645544
1387,1478,907,1.01,2.645544
1402,1478,907,0.88,2.645544
1417,1478,907,0.73,2.645544
1433,1478,907,0.59,2.645544
1448,1478,907,0.42,2.645544
1463,1478,907,0.3,2.645544
1478,1478,907,0.3,2.645544
1311,1494,907,0.52,2.645544
1326,1494,907,0.55,2.645544
1341,1494,907,0.64,2.645544
1356,1494,907,0.88,2.645544
1372,1494,907,1.19,2.645544
1387,1494,907,1.1,2.645544
1402,1494,907,0.96,2.645544
1417,1494,907,0.83,2.645544
1433,1494,907,0.67,2.645544
1448,1494,907,0.47,2.645544
1463,1494,907,0.34,2.645544
1478,1494,907,0.34,2.645544
1311,1509,907,0.53,2.645544
1326,1509,907,0.57,2.645544
1341,1509,907,0.65,2.645544
1356,1509,907,0.89,2.645544
1372,1509,907,1.28,2.645544
1387,1509,907,1.19,2.645544
1402,1509,907,1.06,2.645544
1417,1509,907,0.92,2.645544
1433,1509,907,0.74,2.645544
1448,1509,907,0.54,2.645544
1463,1509,907,0.38,2.645544
1478,1509,907,0.38,2.645544
1311,1524,907,0.57,2.645544
1326,1524,907,0.58,2.645544
1341,1524,907,0.66,2.645544
1356,1524,907,0.89,2.645544
1372,1524,907,1.33,2.645544
1387,1524,907,1.29,2.645544
1402,1524,907,1.15,2.645544
1417,1524,907,1.01,2.645544
1433,1524,907,0.81,2.645544
1448,1524,907,0.59,2.645544
1463,1524,907,0.43,2.645544
1478,1524,907,0.43,2.645544
1311,1539,907,0.59,2.645544
1326,1539,907,0.59,2.645544
1341,1539,907,0.68,2.645544
1356,1539,907,0.9,2.645544
1372,1539,907,1.36,2.645544
1387,1539,907,1.4,2.645544
1402,1539,907,1.26,2.645544
1417,1539,907,1.1,2.645544
1433,1539,907,0.88,2.645544
1448,1539,907,0.65,2.645544
1463,1539,907,0.5,2.645544
1478,1539,907,0.5,2.645544
1311,1554,907,0.58,2.645544
1326,1554,907,0.61,2.645544
1341,1554,907,0.68,2.645544
1356,1554,907,0.89,2.645544
1372,1554,907,1.38,2.645544
1387,1554,907,1.51,2.645544
1402,1554,907,1.36,2.645544
1417,1554,907,1.18,2.645544
1433,1554,907,0.96,2.645544
1448,1554,907,0.75,2.645544
1463,1554,907,0.64,2.645544
1478,1554,907,0.64,2.645544
1311,1570,907,0.55,2.645544
1326,1570,907,0.6,2.645544
1341,1570,907,0.67,2.645544
1356,1570,907,0.87,2.645544
1372,1570,907,1.36,2.645544
1387,1570,907,1.59,2.645544
1402,1570,907,1.48,2.645544
1417,1570,907,1.28,2.645544
1433,1570,907,1.09,2.645544
1448,1570,907,0.91,2.645544
1463,1570,907,0.81,2.645544
1478,1570,907,0.81,2.645544
1311,1585,907,0.52,2.645544
1326,1585,907,0.57,2.645544
1341,1585,907,0.66,2.645544
1356,1585,907,0.85,2.645544
1372,1585,907,1.31,2.645544
1387,1585,907,1.62,2.645544
1402,1585,907,1.6,2.645544
1417,1585,907,1.43,2.645544
1433,1585,907,1.26,2.645544
1448,1585,907,1.13,2.645544
1463,1585,907,0.96,2.645544
1478,1585,907,0.96,2.645544
1311,1600,907,0.48,2.645544
1326,1600,907,0.55,2.645544
1341,1600,907,0.62,2.645544
1356,1600,907,0.82,2.645544
1372,1600,907,1.26,2.645544
1387,1600,907,1.7,2.645544
1402,1600,907,1.72,2.645544
1417,1600,907,1.61,2.645544
1433,1600,907,1.52,2.645544
1448,1600,907,1.32,2.645544
1463,1600,907,1.03,2.645544
1478,1600,907,1.03,2.645544
1311,1615,907,0.45,2.645544
1326,1615,907,0.51,2.645544
1341,1615,907,0.58,2.645544
1356,1615,907,0.74,2.645544
1372,1615,907,1.25,2.645544
1387,1615,907,1.85,2.645544
1402,1615,907,1.91,2.645544
1417,1615,907,1.77,2.645544
1433,1615,907,1.66,2.645544
1448,1615,907,1.37,2.645544
1463,1615,907,1.02,2.645544
1478,1615,907,1.02,2.645544
1311,1631,907,0.41,2.645544
1326,1631,907,0.47,2.645544
1341,1631,907,0.54,2.645544
1356,1631,907,0.71,2.645544
1372,1631,907,1.25,2.645544
1387,1631,907,2.1,2.645544
1402,1631,907,1.98,2.645544
1417,1631,907,1.91,2.645544
1433,1631,907,1.67,2.645544
1448,1631,907,1.29,2.645544
1463,1631,907,0.92,2.645544
1478,1631,907,0.92,2.645544
1311,1646,907,0.37,2.645544
1326,1646,907,0.44,2.645544
1341,1646,907,0.54,2.645544
1356,1646,907,0.72,2.645544
1372,1646,907,1.22,2.645544
1387,1646,907,2.16,2.645544
1402,1646,907,2.13,2.645544
1417,1646,907,1.93,2.645544
1433,1646,907,1.58,2.645544
1448,1646,907,1.15,2.645544
1463,1646,907,0.79,2.645544
1478,1646,907,0.79,2.645544
1311,1661,907,0.34,2.645544
1326,1661,907,0.45,2.645544
1341,1661,907,0.57,2.645544
1356,1661,907,0.75,2.645544
1372,1661,907,1.17,2.645544
1387,1661,907,2.26,2.645544
1402,1661,907,2.18,2.645544
1417,1661,907,1.85,2.645544
1433,1661,907,1.42,2.645544
1448,1661,907,0.99,2.645544
1463,1661,907,0.67,2.645544
1478,1661,907,0.67,2.645544
1311,1676,907,0.34,2.645544
1326,1676,907,0.44,2.645544
1341,1676,907,0.57,2.645544
1356,1676,907,0.73,2.645544
1372,1676,907,1.09,2.645544
1387,1676,907,2.08,2.645544
1402,1676,907,2.07,2.645544
1417,1676,907,1.65,2.645544
1433,1676,907,1.23,2.645544
1448,1676,907,0.84,2.645544
1463,1676,907,0.56,2.645544
1478,1676,907,0.56,2.645544
1311,1692,907,0.33,2.645544
1326,1692,907,0.44,2.645544
1341,1692,907,0.55,2.645544
1356,1692,907,0.69,2.645544
1372,1692,907,0.98,2.645544
1387,1692,907,1.62,2.645544
1402,1692,907,1.75,2.645544
1417,1692,907,1.4,2.645544
1433,1692,907,1.02,2.645544
1448,1692,907,0.71,2.645544
1463,1692,907,0.47,2.645544
1478,1692,907,0.47,2.645544
1311,1707,907,0.33,2.645544
1326,1707,907,0.42,2.645544
1341,1707,907,0.53,2.645544
1356,1707,907,0.67,2.645544
1372,1707,907,0.87,2.645544
1387,1707,907,1.18,2.645544
1402,1707,907,1.24,2.645544
1417,1707,907,1.03,2.645544
1433,1707,907,0.79,2.645544
1448,1707,907,0.59,2.645544
1463,1707,907,0.41,2.645544
1478,1707,907,-2,2.645544
1311,1722,907,0.31,2.645544
1326,1722,907,0.4,2.645544
1341,1722,907,0.5,2.645544
1356,1722,907,0.63,2.645544
1372,1722,907,0.73,2.645544
1387,1722,907,0.86,2.645544
1402,1722,907,0.87,2.645544
1417,1722,907,0.76,2.645544
1433,1722,907,0.58,2.645544
1448,1722,907,0.45,2.645544
1463,1722,907,0.33,2.645544
1478,1722,907,0.33,2.645544
1311,1737,907,0.29,2.645544
1326,1737,907,0.37,2.645544
1341,1737,907,0.47,2.645544
1356,1737,907,0.56,2.645544
1372,1737,907,0.61,2.645544
1387,1737,907,0.64,2.645544
1402,1737,907,0.63,2.645544
1417,1737,907,0.54,2.645544
1433,1737,907,0.44,2.645544
1448,1737,907,0.35,2.645544
1463,1737,907,0.27,2.645544
1478,1737,907,0.27,2.645544
1311,1753,907,0.29,2.645544
1326,1753,907,0.37,2.645544
1341,1753,907,0.47,2.645544
1356,1753,907,0.56,2.645544
1372,1753,907,0.61,2.645544
1387,1753,907,0.64,2.645544
1402,1753,907,0.63,2.645544
1417,1753,907,0.54,2.645544
1433,1753,907,0.44,2.645544
1448,1753,907,0.35,2.645544
1463,1753,907,0.27,2.645544
1478,1753,907,0.27,2.645544
1311,1463,914,-2,2.645544
1326,1463,914,0.54,2.645544
1341,1463,914,0.63,2.645544
1356,1463,914,0.85,2.645544
1372,1463,914,0.98,2.645544
1387,1463,914,0.87,2.645544
1402,1463,914,0.69,2.645544
1417,1463,914,0.52,2.645544
1433,1463,914,0.39,2.645544
1448,1463,914,0.3,2.645544
1463,1463,914,0.22,2.645544
1478,1463,914,0.22,2.645544
1311,1478,914,0.52,2.645544
1326,1478,914,0.55,2.645544
1341,1478,914,0.64,2.645544
1356,1478,914,0.86,2.645544
1372,1478,914,1.06,2.645544
1387,1478,914,0.96,2.645544
1402,1478,914,0.8,2.645544
1417,1478,914,0.61,2.645544
1433,1478,914,0.46,2.645544
1448,1478,914,0.34,2.645544
1463,1478,914,0.24,2.645544
1478,1478,914,0.24,2.645544
1311,1494,914,0.53,2.645544
1326,1494,914,0.56,2.645544
1341,1494,914,0.64,2.645544
1356,1494,914,0.87,2.645544
1372,1494,914,1.15,2.645544
1387,1494,914,1.05,2.645544
1402,1494,914,0.88,2.645544
1417,1494,914,0.7,2.645544
1433,1494,914,0.53,2.645544
1448,1494,914,0.4,2.645544
1463,1494,914,0.28,2.645544
1478,1494,914,0.28,2.645544
1311,1509,914,0.54,2.645544
1326,1509,914,0.57,2.645544
1341,1509,914,0.65,2.645544
1356,1509,914,0.88,2.645544
1372,1509,914,1.25,2.645544
1387,1509,914,1.15,2.645544
1402,1509,914,0.98,2.645544
1417,1509,914,0.78,2.645544
1433,1509,914,0.61,2.645544
1448,1509,914,0.46,2.645544
1463,1509,914,0.32,2.645544
1478,1509,914,0.32,2.645544
1311,1524,914,0.57,2.645544
1326,1524,914,0.59,2.645544
1341,1524,914,0.67,2.645544
1356,1524,914,0.89,2.645544
1372,1524,914,1.32,2.645544
1387,1524,914,1.25,2.645544
1402,1524,914,1.07,2.645544
1417,1524,914,0.87,2.645544
1433,1524,914,0.68,2.645544
1448,1524,914,0.51,2.645544
1463,1524,914,0.38,2.645544
1478,1524,914,0.38,2.645544
1311,1539,914,0.57,2.645544
1326,1539,914,0.6,2.645544
1341,1539,914,0.68,2.645544
1356,1539,914,0.9,2.645544
1372,1539,914,1.36,2.645544
1387,1539,914,1.35,2.645544
1402,1539,914,1.18,2.645544
1417,1539,914,0.96,2.645544
1433,1539,914,0.77,2.645544
1448,1539,914,0.59,2.645544
1463,1539,914,0.44,2.645544
1478,1539,914,0.44,2.645544
1311,1554,914,0.55,2.645544
1326,1554,914,0.6,2.645544
1341,1554,914,0.68,2.645544
1356,1554,914,0.9,2.645544
1372,1554,914,1.38,2.645544
1387,1554,914,1.46,2.645544
1402,1554,914,1.29,2.645544
1417,1554,914,1.06,2.645544
1433,1554,914,0.9,2.645544
1448,1554,914,0.69,2.645544
1463,1554,914,0.6,2.645544
1478,1554,914,0.6,2.645544
1311,1570,914,0.52,2.645544
1326,1570,914,0.58,2.645544
1341,1570,914,0.67,2.645544
1356,1570,914,0.88,2.645544
1372,1570,914,1.39,2.645544
1387,1570,914,1.57,2.645544
1402,1570,914,1.42,2.645544
1417,1570,914,1.24,2.645544
1433,1570,914,1.07,2.645544
1448,1570,914,0.88,2.645544
1463,1570,914,0.79,2.645544
1478,1570,914,0.79,2.645544
1311,1585,914,0.49,2.645544
1326,1585,914,0.55,2.645544
1341,1585,914,0.63,2.645544
1356,1585,914,0.86,2.645544
1372,1585,914,1.34,2.645544
1387,1585,914,1.65,2.645544
1402,1585,914,1.64,2.645544
1417,1585,914,1.51,2.645544
1433,1585,914,1.3,2.645544
1448,1585,914,1.16,2.645544
1463,1585,914,0.95,2.645544
1478,1585,914,0.95,2.645544
1311,1600,914,0.46,2.645544
1326,1600,914,0.53,2.645544
1341,1600,914,0.61,2.645544
1356,1600,914,0.82,2.645544
1372,1600,914,1.34,2.645544
1387,1600,914,1.85,2.645544
1402,1600,914,1.95,2.645544
1417,1600,914,1.86,2.645544
1433,1600,914,1.68,2.645544
1448,1600,914,1.38,2.645544
1463,1600,914,1.04,2.645544
1478,1600,914,1.04,2.645544
1311,1615,914,0.44,2.645544
1326,1615,914,0.5,2.645544
1341,1615,914,0.58,2.645544
1356,1615,914,0.78,2.645544
1372,1615,914,1.41,2.645544
1387,1615,914,2.15,2.645544
1402,1615,914,2.26,2.645544
1417,1615,914,2.23,2.645544
1433,1615,914,1.9,2.645544
1448,1615,914,1.49,2.645544
1463,1615,914,1.04,2.645544
1478,1615,914,1.04,2.645544
1311,1631,914,0.41,2.645544
1326,1631,914,0.48,2.645544
1341,1631,914,0.59,2.645544
1356,1631,914,0.81,2.645544
1372,1631,914,1.48,2.645544
1387,1631,914,2.45,2.645544
1402,1631,914,2.6,2.645544
1417,1631,914,2.42,2.645544
1433,1631,914,1.92,2.645544
1448,1631,914,1.39,2.645544
1463,1631,914,0.95,2.645544
1478,1631,914,0.95,2.645544
1311,1646,914,0.39,2.645544
1326,1646,914,0.49,2.645544
1341,1646,914,0.62,2.645544
1356,1646,914,0.84,2.645544
1372,1646,914,1.46,2.645544
1387,1646,914,2.73,2.645544
1402,1646,914,2.85,2.645544
1417,1646,914,2.5,2.645544
1433,1646,914,1.79,2.645544
1448,1646,914,1.22,2.645544
1463,1646,914,0.8,2.645544
1478,1646,914,0.8,2.645544
1311,1661,914,0.39,2.645544
1326,1661,914,0.5,2.645544
1341,1661,914,0.64,2.645544
1356,1661,914,0.86,2.645544
1372,1661,914,1.44,2.645544
1387,1661,914,2.88,2.645544
1402,1661,914,2.92,2.645544
1417,1661,914,2.34,2.645544
1433,1661,914,1.6,2.645544
1448,1661,914,1.03,2.645544
1463,1661,914,0.66,2.645544
1478,1661,914,0.66,2.645544
1311,1676,914,0.38,2.645544
1326,1676,914,0.49,2.645544
1341,1676,914,0.63,2.645544
1356,1676,914,0.84,2.645544
1372,1676,914,1.3,2.645544
1387,1676,914,2.63,2.645544
1402,1676,914,2.77,2.645544
1417,1676,914,2.03,2.645544
1433,1676,914,1.38,2.645544
1448,1676,914,0.86,2.645544
1463,1676,914,-2,2.645544
1478,1676,914,-2,2.645544
1311,1692,914,0.37,2.645544
1326,1692,914,0.48,2.645544
1341,1692,914,0.61,2.645544
1356,1692,914,0.77,2.645544
1372,1692,914,1.11,2.645544
1387,1692,914,1.99,2.645544
1402,1692,914,2.26,2.645544
1417,1692,914,1.68,2.645544
1433,1692,914,1.13,2.645544
1448,1692,914,0.72,2.645544
1463,1692,914,-2,2.645544
1478,1692,914,-2,2.645544
1311,1707,914,0.35,2.645544
1326,1707,914,0.46,2.645544
1341,1707,914,0.57,2.645544
1356,1707,914,0.72,2.645544
1372,1707,914,0.94,2.645544
1387,1707,914,1.4,2.645544
1402,1707,914,1.52,2.645544
1417,1707,914,1.2,2.645544
1433,1707,914,0.84,2.645544
1448,1707,914,-2,2.645544
1463,1707,914,-2,2.645544
1478,1707,914,-2,2.645544
1311,1722,914,0.34,2.645544
1326,1722,914,0.43,2.645544
1341,1722,914,0.53,2.645544
1356,1722,914,0.65,2.645544
1372,1722,914,0.77,2.645544
1387,1722,914,0.98,2.645544
1402,1722,914,1.02,2.645544
1417,1722,914,0.86,2.645544
1433,1722,914,0.61,2.645544
1448,1722,914,0.44,2.645544
1463,1722,914,-2,2.645544
1478,1722,914,-2,2.645544
1311,1737,914,0.31,2.645544
1326,1737,914,0.39,2.645544
1341,1737,914,0.48,2.645544
1356,1737,914,0.56,2.645544
1372,1737,914,0.61,2.645544
1387,1737,914,0.69,2.645544
1402,1737,914,0.7,2.645544
1417,1737,914,0.58,2.645544
1433,1737,914,0.45,2.645544
1448,1737,914,0.33,2.645544
1463,1737,914,-2,2.645544
1478,1737,914,-2,2.645544
1311,1753,914,0.31,2.645544
1326,1753,914,0.39,2.645544
1341,1753,914,0.48,2.645544
1356,1753,914,0.56,2.645544
1372,1753,914,0.61,2.645544
1387,1753,914,0.69,2.645544
1402,1753,914,0.7,2.645544
1417,1753,914,0.58,2.645544
1433,1753,914,0.45,2.645544
1448,1753,914,0.33,2.645544
1463,1753,914,0.25,2.645544
1478,1753,914,-2,2.645544
1311,1463,922,-2,2.645544
1326,1463,922,0.56,2.645544
1341,1463,922,0.65,2.645544
1356,1463,922,0.86,2.645544
1372,1463,922,0.92,2.645544
1387,1463,922,0.73,2.645544
1402,1463,922,0.55,2.645544
1417,1463,922,0.41,2.645544
1433,1463,922,0.3,2.645544
1448,1463,922,0.23,2.645544
1463,1463,922,0.17,2.645544
1478,1463,922,0.17,2.645544
1311,1478,922,0.55,2.645544
1326,1478,922,0.58,2.645544
1341,1478,922,0.67,2.645544
1356,1478,922,0.89,2.645544
1372,1478,922,1.01,2.645544
1387,1478,922,0.83,2.645544
1402,1478,922,0.64,2.645544
1417,1478,922,0.47,2.645544
1433,1478,922,0.35,2.645544
1448,1478,922,0.26,2.645544
1463,1478,922,0.19,2.645544
1478,1478,922,0.19,2.645544
1311,1494,922,0.56,2.645544
1326,1494,922,0.59,2.645544
1341,1494,922,0.68,2.645544
1356,1494,922,0.91,2.645544
1372,1494,922,1.11,2.645544
1387,1494,922,0.91,2.645544
1402,1494,922,0.71,2.645544
1417,1494,922,0.55,2.645544
1433,1494,922,0.41,2.645544
1448,1494,922,0.3,2.645544
1463,1494,922,0.22,2.645544
1478,1494,922,0.22,2.645544
1311,1509,922,0.58,2.645544
1326,1509,922,0.61,2.645544
1341,1509,922,0.69,2.645544
1356,1509,922,0.93,2.645544
1372,1509,922,1.21,2.645544
1387,1509,922,1,2.645544
1402,1509,922,0.79,2.645544
1417,1509,922,0.62,2.645544
1433,1509,922,0.47,2.645544
1448,1509,922,0.35,2.645544
1463,1509,922,0.27,2.645544
1478,1509,922,0.27,2.645544
1311,1524,922,0.59,2.645544
1326,1524,922,0.62,2.645544
1341,1524,922,0.7,2.645544
1356,1524,922,0.93,2.645544
1372,1524,922,1.29,2.645544
1387,1524,922,1.1,2.645544
1402,1524,922,0.88,2.645544
1417,1524,922,0.69,2.645544
1433,1524,922,0.53,2.645544
1448,1524,922,0.42,2.645544
1463,1524,922,0.33,2.645544
1478,1524,922,0.33,2.645544
1311,1539,922,0.59,2.645544
1326,1539,922,0.63,2.645544
1341,1539,922,0.72,2.645544
1356,1539,922,0.94,2.645544
1372,1539,922,1.36,2.645544
1387,1539,922,1.21,2.645544
1402,1539,922,0.97,2.645544
1417,1539,922,0.77,2.645544
1433,1539,922,0.62,2.645544
1448,1539,922,0.51,2.645544
1463,1539,922,0.41,2.645544
1478,1539,922,0.41,2.645544
1311,1554,922,0.56,2.645544
1326,1554,922,0.63,2.645544
1341,1554,922,0.73,2.645544
1356,1554,922,0.96,2.645544
1372,1554,922,1.43,2.645544
1387,1554,922,1.34,2.645544
1402,1554,922,1.1,2.645544
1417,1554,922,0.92,2.645544
1433,1554,922,0.78,2.645544
1448,1554,922,0.67,2.645544
1463,1554,922,0.57,2.645544
1478,1554,922,0.57,2.645544
1311,1570,922,0.55,2.645544
1326,1570,922,0.61,2.645544
1341,1570,922,0.72,2.645544
1356,1570,922,0.97,2.645544
1372,1570,922,1.49,2.645544
1387,1570,922,1.5,2.645544
1402,1570,922,1.31,2.645544
1417,1570,922,1.17,2.645544
1433,1570,922,1.01,2.645544
1448,1570,922,0.88,2.645544
1463,1570,922,0.77,2.645544
1478,1570,922,0.77,2.645544
1311,1585,922,0.53,2.645544
1326,1585,922,0.59,2.645544
1341,1585,922,0.69,2.645544
1356,1585,922,0.95,2.645544
1372,1585,922,1.5,2.645544
1387,1585,922,1.8,2.645544
1402,1585,922,1.66,2.645544
1417,1585,922,1.48,2.645544
1433,1585,922,1.28,2.645544
1448,1585,922,1.19,2.645544
1463,1585,922,0.99,2.645544
1478,1585,922,0.99,2.645544
1311,1600,922,0.5,2.645544
1326,1600,922,0.57,2.645544
1341,1600,922,0.66,2.645544
1356,1600,922,0.93,2.645544
1372,1600,922,1.63,2.645544
1387,1600,922,2.12,2.645544
1402,1600,922,2.02,2.645544
1417,1600,922,1.85,2.645544
1433,1600,922,1.71,2.645544
1448,1600,922,1.5,2.645544
1463,1600,922,1.08,2.645544
1478,1600,922,1.08,2.645544
1311,1615,922,0.48,2.645544
1326,1615,922,0.55,2.645544
1341,1615,922,0.66,2.645544
1356,1615,922,0.97,2.645544
1372,1615,922,1.74,2.645544
1387,1615,922,2.48,2.645544
1402,1615,922,2.35,2.645544
1417,1615,922,2.2,2.645544
1433,1615,922,2.15,2.645544
1448,1615,922,1.61,2.645544
1463,1615,922,1.07,2.645544
1478,1615,922,1.07,2.645544
1311,1631,922,0.45,2.645544
1326,1631,922,0.55,2.645544
1341,1631,922,0.7,2.645544
1356,1631,922,0.99,2.645544
1372,1631,922,1.84,2.645544
1387,1631,922,2.8,2.645544
1402,1631,922,2.76,2.645544
1417,1631,922,2.64,2.645544
1433,1631,922,2.21,2.645544
1448,1631,922,1.53,2.645544
1463,1631,922,0.99,2.645544
1478,1631,922,0.99,2.645544
1311,1646,922,0.46,2.645544
1326,1646,922,0.57,2.645544
1341,1646,922,0.73,2.645544
1356,1646,922,1.01,2.645544
1372,1646,922,1.8,2.645544
1387,1646,922,3.13,2.645544
1402,1646,922,3.19,2.645544
1417,1646,922,2.81,2.645544
1433,1646,922,2.06,2.645544
1448,1646,922,1.32,2.645544
1463,1646,922,0.84,2.645544
1478,1646,922,0.84,2.645544
1311,1661,922,0.44,2.645544
1326,1661,922,0.57,2.645544
1341,1661,922,0.73,2.645544
1356,1661,922,1.01,2.645544
1372,1661,922,1.75,2.645544
1387,1661,922,3.52,2.645544
1402,1661,922,3.26,2.645544
1417,1661,922,2.68,2.645544
1433,1661,922,1.81,2.645544
1448,1661,922,1.11,2.645544
1463,1661,922,0.68,2.645544
1478,1661,922,-2,2.645544
